date,total_dex_volume
2020-08-04,92130615.0
2020-08-05,85807259.0
2020-08-06,89162197.0
2020-08-07,136270031.93
2020-08-08,136575305.0
2020-08-09,157961583.0
2020-08-10,246450295.0
2020-08-11,185110774.0
2020-08-12,297472127.0
2020-08-13,286635402.0
2020-08-14,222242929.0
2020-08-15,176972565.0
2020-08-16,184560529.0
2020-08-17,194691618.79
2020-08-18,246995592.0
2020-08-19,230189344.0
2020-08-20,248811053.0
2020-08-21,277459083.0
2020-08-22,185316465.0
2020-08-23,177185724.0
2020-08-24,212871660.0
2020-08-25,204123308.0
2020-08-26,219129695.0
2020-08-27,181249735.0
2020-08-28,249995938.0
2020-08-29,345413203.0
2020-08-30,555654999.54
2020-08-31,636946009.0
2020-09-01,1022514375.52
2020-09-02,1065175129.0
2020-09-03,1043791398.0
2020-09-04,997061987.0
2020-09-05,1131111977.0
2020-09-06,869969607.0
2020-09-07,611212267.0
2020-09-08,514047409.0
2020-09-09,584972769.0
2020-09-10,800514851.06
2020-09-11,614103272.0
2020-09-12,614634473.0
2020-09-13,672757539.0
2020-09-14,714185208.19
2020-09-15,675156280.0
2020-09-16,601198920.0
2020-09-17,802516256.0
2020-09-18,775016368.0
2020-09-19,643112254.0
2020-09-20,519574429.0
2020-09-21,628782000.0
2020-09-22,475188971.0
2020-09-23,489403641.0
2020-09-24,406187680.0
2020-09-25,357664869.0
2020-09-26,333426766.0
2020-09-27,424474357.0
2020-09-28,404660959.0
2020-09-29,532491865.0
2020-09-30,400213044.0
2020-10-01,499116355.0
2020-10-02,574987187.0
2020-10-03,371082265.63
2020-10-04,437876338.0
2020-10-05,365672440.0
2020-10-06,534424028.0
2020-10-07,457255021.0
2020-10-08,452966979.0
2020-10-09,386911154.0
2020-10-10,335749076.0
2020-10-11,293739362.0
2020-10-12,375012769.0
2020-10-13,306046757.0
2020-10-14,308338802.0
2020-10-15,301288519.0
2020-10-16,276127133.0
2020-10-17,206563201.0
2020-10-18,220069868.0
2020-10-19,245209575.0
2020-10-20,282862537.0
2020-10-21,383740417.0
2020-10-22,325788450.0
2020-10-23,290865351.0
2020-10-24,190640272.0
2020-10-25,212785889.0
2020-10-26,2286474466.0
2020-10-27,293569223.0
2020-10-28,484576820.0
2020-10-29,421976697.0
2020-10-30,441868682.0
2020-10-31,287069796.0
2020-11-01,233099788.0
2020-11-02,286423848.0
2020-11-03,299702209.0
2020-11-04,297874040.0
2020-11-05,382457180.0
2020-11-06,464334736.0
2020-11-07,550253784.0
2020-11-08,272361954.0
2020-11-09,316242936.0
2020-11-10,314211489.0
2020-11-11,310731639.0
2020-11-12,292201093.0
2020-11-13,331045817.0
2020-11-14,475000700.0
2020-11-15,331472122.0
2020-11-16,386288399.0
2020-11-17,525285897.0
2020-11-18,464352434.0
2020-11-19,407157965.91
2020-11-20,468379103.0
2020-11-21,582980760.24
2020-11-22,682696701.24
2020-11-23,542853979.0
2020-11-24,616125895.0
2020-11-25,493764259.0
2020-11-26,1052563252.0
2020-11-27,380086113.0
2020-11-28,272515363.26
2020-11-29,286053405.0
2020-11-30,461693295.0
2020-12-01,554177955.0
2020-12-02,436015941.0
2020-12-03,430000045.0
2020-12-04,455280501.0
2020-12-05,399495535.13
2020-12-06,493216952.0
2020-12-07,416558405.0
2020-12-08,550177757.0
2020-12-09,496067511.0
2020-12-10,431134384.0
2020-12-11,424179794.44
2020-12-12,326735343.0
2020-12-13,321957266.0
2020-12-14,350781773.0
2020-12-15,406906691.0
2020-12-16,467571940.0
2020-12-17,1157082330.0
2020-12-18,464637777.0
2020-12-19,482565186.0
2020-12-20,458740205.0
2020-12-21,601023143.0
2020-12-22,559238996.0
2020-12-23,701526221.0
2020-12-24,616081794.0
2020-12-25,508154689.0
2020-12-26,504331552.0
2020-12-27,762948349.0
2020-12-28,746998534.0
2020-12-29,795637748.0
2020-12-30,798644292.0
2020-12-31,758932705.0
2021-01-01,729286271.03
2021-01-02,852132362.0
2021-01-03,1384571334.0
2021-01-04,1760672304.0
2021-01-05,1461982394.0
2021-01-06,1413566366.0
2021-01-07,1434981885.0
2021-01-08,1638451089.0
2021-01-09,1330649256.0
2021-01-10,1392378833.0
2021-01-11,2394135397.0
2021-01-12,1271965850.11
2021-01-13,1036376587.0
2021-01-14,1107478317.0
2021-01-15,1411410420.0
2021-01-16,1270943598.0
2021-01-17,1162660881.0
2021-01-18,1147898538.0
2021-01-19,1766640334.0
2021-01-20,1354890478.0
2021-01-21,1655814123.0
2021-01-22,1522023778.0
2021-01-23,1207978294.0
2021-01-24,1373667796.35
2021-01-25,1767367543.0
2021-01-26,1559097805.0
2021-01-27,1557276306.0
2021-01-28,1347284599.0
2021-01-29,2081537081.0
2021-01-30,1501634355.0
2021-01-31,1533080633.0
2021-02-01,1715442404.85
2021-02-02,1878505918.0
2021-02-03,1695232071.0
2021-02-04,2479731418.0
2021-02-05,2168752892.0
2021-02-06,2122375289.0
2021-02-07,1860192261.0
2021-02-08,2231187975.0
2021-02-09,2288759247.0
2021-02-10,2662035028.0
2021-02-11,2027220085.0
2021-02-12,2164531307.0
2021-02-13,2053358988.0
2021-02-14,1978475806.0
2021-02-15,2620029895.0
2021-02-16,2164660304.0
2021-02-17,2702507363.0
2021-02-18,2844038454.0
2021-02-19,3951720999.0
2021-02-20,4066163829.0
2021-02-21,2811071641.0
2021-02-22,4151802385.0
2021-02-23,5372439705.0
2021-02-24,3287428504.0
2021-02-25,2603689551.0
2021-02-26,2939711386.0
2021-02-27,2082260806.81
2021-02-28,2750239944.0
2021-03-01,2500512049.0
2021-03-02,2435451435.0
2021-03-03,2132390337.0
2021-03-04,2544234206.83
2021-03-05,2408704845.0
2021-03-06,1917303850.0
2021-03-07,2437169928.0
2021-03-08,2400868908.0
2021-03-09,2766844530.0
2021-03-10,2528917455.0
2021-03-11,2523884073.0
2021-03-12,2516411003.0
2021-03-13,2439594971.0
2021-03-14,2187189497.0
2021-03-15,2514613604.0
2021-03-16,2388975311.0
2021-03-17,2466767571.0
2021-03-18,2139108670.0
2021-03-19,2165442036.0
2021-03-20,1997269666.0
2021-03-21,2220613413.0
2021-03-22,2928871625.0
2021-03-23,2598685992.0
2021-03-24,2964595962.0
2021-03-25,3090531429.0
2021-03-26,2421009389.0
2021-03-27,2372309851.0
2021-03-28,2928720152.0
2021-03-29,1921409625.0
2021-03-30,2009420190.0
2021-03-31,2222836182.0
2021-04-01,4284651801.0
2021-04-02,4600931536.0
2021-04-03,3006494514.0
2021-04-04,2635189084.0
2021-04-05,3386881196.0
2021-04-06,3982643376.0
2021-04-07,4461184370.0
2021-04-08,4016159902.0
2021-04-09,4222613176.0
2021-04-10,3294280123.0
2021-04-11,3003636445.0
2021-04-12,4540609927.0
2021-04-13,3950131090.0
2021-04-14,4092666733.0
2021-04-15,3723124810.0
2021-04-16,3899570182.0
2021-04-17,3493979334.0
2021-04-18,5734574197.0
2021-04-19,4460337379.57
2021-04-20,7024753025.0
2021-04-21,5035662260.0
2021-04-22,5439670033.0
2021-04-23,5489064799.0
2021-04-24,5191490412.0
2021-04-25,6519868678.0
2021-04-26,5206745486.0
2021-04-27,5553418055.0
2021-04-28,5107540113.0
2021-04-29,6032753173.0
2021-04-30,5390262469.0
2021-05-01,5264854417.0
2021-05-02,5292332889.0
2021-05-03,6663185252.0
2021-05-04,7336190930.0
2021-05-05,5516671746.0
2021-05-06,5893201823.0
2021-05-07,10515042883.0
2021-05-08,7909720438.0
2021-05-09,7450223994.0
2021-05-10,9653036452.0
2021-05-11,9249152779.0
2021-05-12,12025511465.0
2021-05-13,12355806430.0
2021-05-14,8455952158.0
2021-05-15,8367200934.0
2021-05-16,8546234486.0
2021-05-17,9838668922.0
2021-05-18,9495658233.0
2021-05-19,24638569992.0
2021-05-20,17315928386.0
2021-05-21,12983925756.0
2021-05-22,7481145350.0
2021-05-23,11659759600.0
2021-05-24,8830722146.0
2021-05-25,7532242688.0
2021-05-26,7289872359.0
2021-05-27,6393037171.0
2021-05-28,6485271070.0
2021-05-29,12449898534.0
2021-05-30,4388404621.0
2021-05-31,4433968297.0
2021-06-01,4546923141.0
2021-06-02,4281107740.0
2021-06-03,4493520842.0
2021-06-04,5676781311.0
2021-06-05,3976043296.0
2021-06-06,2551411581.0
2021-06-07,4138723942.0
2021-06-08,5473892569.0
2021-06-09,4738886991.0
2021-06-10,3827176327.0
2021-06-11,4115208465.0
2021-06-12,3745486564.0
2021-06-13,3473534083.57
2021-06-14,3818507653.0
2021-06-15,3699137317.0
2021-06-16,5611109474.0
2021-06-17,3898420476.0
2021-06-18,3620576155.0
2021-06-19,2596162317.0
2021-06-20,3051624688.0
2021-06-21,5808298425.0
2021-06-22,6315184343.0
2021-06-23,3666034648.0
2021-06-24,2936635912.0
2021-06-25,3394150872.0
2021-06-26,2776791464.0
2021-06-27,2509407921.0
2021-06-28,3888763722.0
2021-06-29,2999201601.0
2021-06-30,2991275687.0
2021-07-01,4117532469.0
2021-07-02,2589056790.0
2021-07-03,2188046291.0
2021-07-04,3058597601.93
2021-07-05,2881516988.47
2021-07-06,3776697383.0
2021-07-07,3020433183.0
2021-07-08,3078009957.0
2021-07-09,2959507926.0
2021-07-10,2285180251.28
2021-07-11,1787377666.0
2021-07-12,2514834683.0
2021-07-13,2623690552.0
2021-07-14,3233602147.0
2021-07-15,3438070921.0
2021-07-16,2973797068.0
2021-07-17,2161728241.0
2021-07-18,2381842735.0
2021-07-19,2505314903.0
2021-07-20,3276541003.0
2021-07-21,3346472475.0
2021-07-22,2842406539.0
2021-07-23,2758144272.0
2021-07-24,2938842264.0
2021-07-25,2550225146.0
2021-07-26,5840198088.0
2021-07-27,3882622489.0
2021-07-28,3904757914.0
2021-07-29,3078976449.0
2021-07-30,3551943999.0
2021-07-31,2904109885.0
2021-08-01,3740608891.0
2021-08-02,3398492214.0
2021-08-03,3607102835.0
2021-08-04,4018587102.0
2021-08-05,4306320619.0
2021-08-06,3694357315.0
2021-08-07,4447245290.0
2021-08-08,4384462129.0
2021-08-09,4882856155.0
2021-08-10,4096432646.0
2021-08-11,4670371996.0
2021-08-12,4372650856.0
2021-08-13,3594289724.0
2021-08-14,3088748878.0
2021-08-15,3429749318.0
2021-08-16,4553499533.0
2021-08-17,5593127026.0
2021-08-18,5055833249.0
2021-08-19,4938110651.0
2021-08-20,4591753986.0
2021-08-21,4228662132.0
2021-08-22,3880019006.0
2021-08-23,5088649590.0
2021-08-24,6228710702.0
2021-08-25,5884776981.0
2021-08-26,5706166305.0
2021-08-27,4899255994.0
2021-08-28,3459184848.0
2021-08-29,3952816709.0
2021-08-30,5368328371.0
2021-08-31,5420714031.0
2021-09-01,5640173820.0
2021-09-02,4880928807.0
2021-09-03,5295648966.0
2021-09-04,4457602884.0
2021-09-05,4014753262.0
2021-09-06,4834937544.0
2021-09-07,9966820536.0
2021-09-08,7146663505.0
2021-09-09,5318428517.0
2021-09-10,5632365607.0
2021-09-11,3866039140.0
2021-09-12,4000928479.0
2021-09-13,5245933313.0
2021-09-14,4053271984.0
2021-09-15,4588272191.0
2021-09-16,5219712969.0
2021-09-17,4463628790.0
2021-09-18,3663480937.0
2021-09-19,3546941244.0
2021-09-20,7492299148.0
2021-09-21,6948786820.0
2021-09-22,5216987412.0
2021-09-23,4228304910.0
2021-09-24,5747803150.0
2021-09-25,3865234383.0
2021-09-26,5140107316.0
2021-09-27,4247545800.0
2021-09-28,3997832176.0
2021-09-29,4047343563.0
2021-09-30,4048762643.0
2021-10-01,4548665019.0
2021-10-02,3953405784.0
2021-10-03,3590051812.0
2021-10-04,4764613403.0
2021-10-05,4852955199.0
2021-10-06,5957997155.0
2021-10-07,6527085231.0
2021-10-08,5276652912.0
2021-10-09,4414337768.0
2021-10-10,5426733770.0
2021-10-11,6393234310.0
2021-10-12,6768386338.0
2021-10-13,6580436953.0
2021-10-14,6449254331.0
2021-10-15,7843362629.0
2021-10-16,5198064144.0
2021-10-17,5290431895.0
2021-10-18,5736816083.0
2021-10-19,5817656240.0
2021-10-20,6472661761.0
2021-10-21,7813398354.0
2021-10-22,6555811444.0
2021-10-23,5031009547.0
2021-10-24,5521458227.0
2021-10-25,6089679705.0
2021-10-26,8234483546.0
2021-10-27,10005144703.0
2021-10-28,9792695011.0
2021-10-29,8977756283.0
2021-10-30,7951526538.0
2021-10-31,7575277105.0
2021-11-01,7861694432.0
2021-11-02,8539381378.0
2021-11-03,9232772299.0
2021-11-04,9285758126.0
2021-11-05,8235231393.0
2021-11-06,7923835356.0
2021-11-07,8088898379.0
2021-11-08,9318690090.0
2021-11-09,8469021056.0
2021-11-10,12230004021.0
2021-11-11,9415913734.0
2021-11-12,9605619983.0
2021-11-13,7582502014.0
2021-11-14,7977611129.0
2021-11-15,9468721076.0
2021-11-16,12243475744.0
2021-11-17,10274124148.0
2021-11-18,12445014365.0
2021-11-19,9502746822.0
2021-11-20,9412001069.0
2021-11-21,9331498908.0
2021-11-22,10493322454.0
2021-11-23,10530314651.0
2021-11-24,11243168307.0
2021-11-25,10992231061.0
2021-11-26,13916195600.0
2021-11-27,8267529017.0
2021-11-28,9009717272.0
2021-11-29,9878530847.0
2021-11-30,12214204842.0
2021-12-01,11362597953.0
2021-12-02,11147287763.0
2021-12-03,11655871447.0
2021-12-04,15873642921.0
2021-12-05,10195899729.0
2021-12-06,12619349192.0
2021-12-07,9258505006.0
2021-12-08,8723159362.0
2021-12-09,9852634085.0
2021-12-10,10269127453.0
2021-12-11,7083754968.0
2021-12-12,5704724426.0
2021-12-13,8356068583.0
2021-12-14,7719752288.0
2021-12-15,8785147375.0
2021-12-16,6950241893.0
2021-12-17,8699516991.0
2021-12-18,7077696884.0
2021-12-19,6022628015.0
2021-12-20,7445173663.0
2021-12-21,6482295346.0
2021-12-22,6396036520.0
2021-12-23,7517819850.0
2021-12-24,6444661102.0
2021-12-25,5224640154.0
2021-12-26,5221486387.0
2021-12-27,5792537238.0
2021-12-28,7653257236.0
2021-12-29,6248527770.0
2021-12-30,5956842474.0
2021-12-31,6383284921.0
2022-01-01,5164681023.0
2022-01-02,4886742674.0
2022-01-03,5959466995.0
2022-01-04,6611405949.0
2022-01-05,9401250828.0
2022-01-06,7771734325.0
2022-01-07,8698291650.0
2022-01-08,6999635750.0
2022-01-09,4892493557.0
2022-01-10,8083987256.0
2022-01-11,6294707067.0
2022-01-12,6640703529.0
2022-01-13,6873481971.0
2022-01-14,5739191256.0
2022-01-15,4848521198.0
2022-01-16,5459808689.0
2022-01-17,7256978096.0
2022-01-18,6752816511.0
2022-01-19,6302815984.0
2022-01-20,6909421119.0
2022-01-21,13215400045.0
2022-01-22,12093845462.0
2022-01-23,7077153398.0
2022-01-24,9856202969.0
2022-01-25,6557407372.0
2022-01-26,8436065677.0
2022-01-27,8492084347.0
2022-01-28,6620889415.0
2022-01-29,4762368009.0
2022-01-30,4397512384.0
2022-01-31,5129254010.0
2022-02-01,4898086788.0
2022-02-02,4854565519.0
2022-02-03,4619590606.0
2022-02-04,5533044021.0
2022-02-05,5106505583.0
2022-02-06,4232855208.0
2022-02-07,5924836347.0
2022-02-08,6391048347.0
2022-02-09,5297335332.0
2022-02-10,6849696012.0
2022-02-11,6946932220.0
2022-02-12,4948620553.0
2022-02-13,3763691891.0
2022-02-14,4380051644.0
2022-02-15,5378980934.0
2022-02-16,5210854266.0
2022-02-17,6103867001.0
2022-02-18,5239255662.0
2022-02-19,3942255799.0
2022-02-20,5032780481.0
2022-02-21,6338198201.0
2022-02-22,5772693128.0
2022-02-23,5717182390.0
2022-02-24,10411173355.0
2022-02-25,7266004701.0
2022-02-26,6139642766.0
2022-02-27,6680346793.0
2022-02-28,6946144354.0
2022-03-01,6955239492.0
2022-03-02,6593252644.0
2022-03-03,5834536470.0
2022-03-04,5928297231.0
2022-03-05,4005735189.0
2022-03-06,4706985812.0
2022-03-07,5504397962.0
2022-03-08,4733531925.0
2022-03-09,5251737615.0
2022-03-10,4652395334.0
2022-03-11,4656612631.0
2022-03-12,3411549038.0
2022-03-13,3705646593.0
2022-03-14,4164240108.0
2022-03-15,4370878686.0
2022-03-16,5294600291.0
2022-03-17,5118911765.0
2022-03-18,5244028332.0
2022-03-19,4353726367.0
2022-03-20,4036765980.0
2022-03-21,5792662002.0
2022-03-22,4840240449.0
2022-03-23,4413245596.0
2022-03-24,5347394039.0
2022-03-25,5703705462.0
2022-03-26,3443571005.0
2022-03-27,3873390662.0
2022-03-28,5756518128.0
2022-03-29,5819999595.0
2022-03-30,5631502738.0
2022-03-31,6177036970.0
2022-04-01,6995030401.0
2022-04-02,6800608736.0
2022-04-03,4955610668.0
2022-04-04,5433675464.0
2022-04-05,5202936348.0
2022-04-06,7346517727.0
2022-04-07,5830573884.0
2022-04-08,6645433153.0
2022-04-09,4428265556.0
2022-04-10,4233645845.0
2022-04-11,7310965976.0
2022-04-12,6781212569.0
2022-04-13,4923897411.0
2022-04-14,4821424945.0
2022-04-15,3726903289.0
2022-04-16,3024686636.0
2022-04-17,3594492087.0
2022-04-18,4756644334.0
2022-04-19,4568962179.0
2022-04-20,4991138702.0
2022-04-21,5058806294.0
2022-04-22,4044855574.0
2022-04-23,2836990199.0
2022-04-24,3040054146.0
2022-04-25,5016477194.0
2022-04-26,4682786096.0
2022-04-27,4157258833.0
2022-04-28,5318516424.0
2022-04-29,5265293058.0
2022-04-30,5402587511.0
2022-05-01,4770415697.0
2022-05-02,4344554121.0
2022-05-03,3768807745.0
2022-05-04,4684090586.0
2022-05-05,5422875257.0
2022-05-06,5249015215.0
2022-05-07,4197102888.0
2022-05-08,5717998114.0
2022-05-09,10667028629.0
2022-05-10,11178635052.0
2022-05-11,17216121822.0
2022-05-12,15639251084.0
2022-05-13,7513961026.0
2022-05-14,5078686845.0
2022-05-15,3897665970.0
2022-05-16,4844055956.0
2022-05-17,3515888504.0
2022-05-18,3817980859.0
2022-05-19,4097908919.0
2022-05-20,3839181121.0
2022-05-21,2369387829.0
2022-05-22,2622316240.0
2022-05-23,3906242026.0
2022-05-24,3436703090.0
2022-05-25,3265092308.0
2022-05-26,5113644606.0
2022-05-27,4435676336.0
2022-05-28,2762360829.0
2022-05-29,2056773444.0
2022-05-30,3688450825.0
2022-05-31,3142782490.0
2022-06-01,3449948905.0
2022-06-02,2831377521.0
2022-06-03,2342432004.0
2022-06-04,1828672068.0
2022-06-05,1905085641.0
2022-06-06,2640226226.0
2022-06-07,3656715243.0
2022-06-08,3095438811.0
2022-06-09,2297423407.0
2022-06-10,3186923140.0
2022-06-11,3317946735.0
2022-06-12,3816023191.0
2022-06-13,8438033870.0
2022-06-14,6030318957.0
2022-06-15,6364889446.0
2022-06-16,3803939088.0
2022-06-17,2841194889.0
2022-06-18,4070134188.0
2022-06-19,3473995074.0
2022-06-20,3262927200.0
2022-06-21,2943310694.0
2022-06-22,2535531449.0
2022-06-23,2575110775.0
2022-06-24,2789900013.0
2022-06-25,1867957930.0
2022-06-26,1881221500.0
2022-06-27,1884794873.0
2022-06-28,2271812965.0
2022-06-29,2521249592.0
2022-06-30,2794039618.0
2022-07-01,2725923880.0
2022-07-02,1681166557.0
2022-07-03,1549919253.0
2022-07-04,2117675991.0
2022-07-05,2448171175.0
2022-07-06,2385786697.0
2022-07-07,2105292852.0
2022-07-08,2485490633.0
2022-07-09,1390898137.0
2022-07-10,1671973958.0
2022-07-11,1837670291.0
2022-07-12,2060018986.0
2022-07-13,2427422868.0
2022-07-14,2370280400.0
2022-07-15,2553840687.0
2022-07-16,2441718151.0
2022-07-17,2229134909.0
2022-07-18,3545316387.0
2022-07-19,3958593946.0
2022-07-20,3435117442.0
2022-07-21,2781869658.0
2022-07-22,2512549530.0
2022-07-23,2097083696.0
2022-07-24,2168552047.0
2022-07-25,2754493951.0
2022-07-26,2687244170.0
2022-07-27,3154939682.0
2022-07-28,3687940501.0
2022-07-29,3339740142.0
2022-07-30,2437495990.0
2022-07-31,2186207257.0
2022-08-01,2620091962.0
2022-08-02,3058419472.0
2022-08-03,2311992656.0
2022-08-04,2930354925.0
2022-08-05,2789678389.0
2022-08-06,1701738492.0
2022-08-07,1618942388.0
2022-08-08,2699680420.0
2022-08-09,2764146235.0
2022-08-10,3334181250.0
2022-08-11,3174737229.0
2022-08-12,2278298553.0
2022-08-13,2552230833.0
2022-08-14,2307487471.0
2022-08-15,3381334462.0
2022-08-16,2742476722.0
2022-08-17,3303465875.0
2022-08-18,2329181181.0
2022-08-19,4504728559.0
2022-08-20,2976964963.0
2022-08-21,2633987544.0
2022-08-22,2868282359.0
2022-08-23,3124235504.0
2022-08-24,2475949177.0
2022-08-25,2299733920.0
2022-08-26,3479313791.0
2022-08-27,2389336947.0
2022-08-28,2180212952.0
2022-08-29,2835436244.0
2022-08-30,3464977804.0
2022-08-31,3220568382.0
2022-09-01,3138096805.0
2022-09-02,2656136321.0
2022-09-03,1680346011.0
2022-09-04,1880072629.0
2022-09-05,2101402551.0
2022-09-06,3494105203.0
2022-09-07,3038120845.0
2022-09-08,2585588009.0
2022-09-09,2815745970.0
2022-09-10,1988212647.0
2022-09-11,1829326494.0
2022-09-12,2686051724.0
2022-09-13,3869621013.0
2022-09-14,2983367642.0
2022-09-15,3401190266.0
2022-09-16,2289410714.0
2022-09-17,1413811908.0
2022-09-18,1920961833.0
2022-09-19,2787456489.0
2022-09-20,2308814771.0
2022-09-21,2689088303.0
2022-09-22,2057342102.0
2022-09-23,2200385751.0
2022-09-24,1512113608.0
2022-09-25,1222755473.0
2022-09-26,1849599040.0
2022-09-27,2319776616.0
2022-09-28,2358457671.0
2022-09-29,1979196690.0
2022-09-30,2318259621.0
2022-10-01,1608997891.0
2022-10-02,1278108979.0
2022-10-03,2135692009.0
2022-10-04,1809566254.0
2022-10-05,1828174258.0
2022-10-06,2028822226.0
2022-10-07,1605855468.0
2022-10-08,899478797.0
2022-10-09,900450833.0
2022-10-10,1431041533.0
2022-10-11,2755459161.0
2022-10-12,1078464851.0
2022-10-13,2361878274.0
2022-10-14,2026131623.0
2022-10-15,1094789581.0
2022-10-16,1139001914.0
2022-10-17,1865591377.0
2022-10-18,1816114661.0
2022-10-19,1509281990.0
2022-10-20,1548738239.0
2022-10-21,1914645543.0
2022-10-22,1049550483.0
2022-10-23,1393107530.0
2022-10-24,1960033284.0
2022-10-25,3176223535.0
2022-10-26,3124054417.0
2022-10-27,2875463589.0
2022-10-28,2674031453.0
2022-10-29,2772106710.0
2022-10-30,2137326129.0
2022-10-31,2884517508.0
2022-11-01,1973919534.0
2022-11-02,3388263490.0
2022-11-03,2341500125.0
2022-11-04,3731028517.0
2022-11-05,2065180851.0
2022-11-06,2344410193.0
2022-11-07,3194965033.0
2022-11-08,8920042222.0
2022-11-09,10991379280.0
2022-11-10,11684466429.0
2022-11-11,5285866933.0
2022-11-12,4000215875.0
2022-11-13,2910247632.0
2022-11-14,3702350747.0
2022-11-15,2798437730.0
2022-11-16,2588308390.0
2022-11-17,2232077910.0
2022-11-18,1663152539.0
2022-11-19,1639039522.0
2022-11-20,2475913527.0
2022-11-21,3482268118.0
2022-11-22,3152467135.0
2022-11-23,3052216447.0
2022-11-24,2530923698.0
2022-11-25,1885330012.0
2022-11-26,1800800703.0
2022-11-27,1466604208.0
2022-11-28,2045992528.0
2022-11-29,1836899841.0
2022-11-30,2663729271.0
2022-12-01,1909608626.0
2022-12-02,1938584892.0
2022-12-03,1218063652.0
2022-12-04,1252014082.0
2022-12-05,1631895461.0
2022-12-06,1635156888.0
2022-12-07,1499553791.0
2022-12-08,1427316847.0
2022-12-09,1397602673.0
2022-12-10,1739233410.0
2022-12-11,1002982574.0
2022-12-12,1584869039.0
2022-12-13,3127229845.0
2022-12-14,2257961624.0
2022-12-15,1575454839.0
2022-12-16,2447049824.0
2022-12-17,1486256884.0
2022-12-18,916500399.0
2022-12-19,1447234959.0
2022-12-20,1593919981.0
2022-12-21,1201462864.0
2022-12-22,1297619090.0
2022-12-23,1185950091.0
2022-12-24,668810964.0
2022-12-25,967973694.0
2022-12-26,943470463.0
2022-12-27,1177805509.0
2022-12-28,1511632504.0
2022-12-29,1321428210.0
2022-12-30,1064973546.0
2022-12-31,982146112.0
2023-01-01,659150528.0
2023-01-02,862270062.0
2023-01-03,961026246.0
2023-01-04,1641107285.0
2023-01-05,1303791149.0
2023-01-06,1517380784.0
2023-01-07,834643918.0
2023-01-08,1179207096.0
2023-01-09,2262567907.0
2023-01-10,1536072738.0
2023-01-11,1818928780.0
2023-01-12,2960272485.0
2023-01-13,2673320011.0
2023-01-14,3616726470.0
2023-01-15,2256015482.0
2023-01-16,2440783129.0
2023-01-17,2253151441.0
2023-01-18,3505659278.0
2023-01-19,1967597947.0
2023-01-20,2182059734.0
2023-01-21,2723308209.0
2023-01-22,2130472675.0
2023-01-23,2425089763.0
2023-01-24,2608781018.0
2023-01-25,3107762895.0
2023-01-26,2351789097.0
2023-01-27,2688662715.0
2023-01-28,1796868656.0
2023-01-29,2014716376.0
2023-01-30,2546163498.0
2023-01-31,2036195388.0
2023-02-01,2745012912.0
2023-02-02,3452066616.0
2023-02-03,2836696819.0
2023-02-04,1990269134.0
2023-02-05,2352006684.0
2023-02-06,2478108652.0
2023-02-07,3265732777.0
2023-02-08,2976799447.0
2023-02-09,4001026303.0
2023-02-10,3796052424.0
2023-02-11,2625283978.0
2023-02-12,2069054105.0
2023-02-13,3280777989.0
2023-02-14,3305332546.0
2023-02-15,3271723526.0
2023-02-16,4439512353.0
2023-02-17,3582905516.0
2023-02-18,2062566587.0
2023-02-19,2573788415.0
2023-02-20,2672522304.0
2023-02-21,3265597667.0
2023-02-22,3130386537.0
2023-02-23,2727584028.0
2023-02-24,2907205855.0
2023-02-25,1731560494.0
2023-02-26,1587677333.0
2023-02-27,2314984870.0
2023-02-28,2260847511.0
2023-03-01,2644102173.0
2023-03-02,2609224872.0
2023-03-03,2829939481.0
2023-03-04,1397469208.0
2023-03-05,1684221810.0
2023-03-06,1988924175.0
2023-03-07,2746852200.0
2023-03-08,2395009346.0
2023-03-09,2889860463.0
2023-03-10,7088629182.0
2023-03-11,6829460634.0
2023-03-12,7837276102.0
2023-03-13,8525750904.0
2023-03-14,6031029322.0
2023-03-15,4842955043.0
2023-03-16,2707717626.0
2023-03-17,4270919875.0
2023-03-18,3537115285.0
2023-03-19,2902004559.0
2023-03-20,3646137893.0
2023-03-21,3118341931.0
2023-03-22,4464192623.0
2023-03-23,3919356445.0
2023-03-24,3827464494.0
2023-03-25,2086681903.0
2023-03-26,2064103342.0
2023-03-27,2885139251.0
2023-03-28,2499170446.0
2023-03-29,3180689282.0
2023-03-30,3118463493.0
2023-03-31,2585407125.0
2023-04-01,1727098163.0
2023-04-02,1842363587.0
2023-04-03,2927181761.0
2023-04-04,2513130447.0
2023-04-05,2570289366.0
2023-04-06,2064070068.0
2023-04-07,1447197860.0
2023-04-08,1327144687.0
2023-04-09,1460063409.0
2023-04-10,1913311960.0
2023-04-11,2240099745.0
2023-04-12,2700431269.0
2023-04-13,2964484464.0
2023-04-14,3975470905.0
2023-04-15,2142083764.0
2023-04-16,2219874227.0
2023-04-17,2555630922.0
2023-04-18,3163346701.0
2023-04-19,3811126238.0
2023-04-20,3160628656.0
2023-04-21,3278109201.0
2023-04-22,1587058516.0
2023-04-23,1537581214.0
2023-04-24,2177175189.0
2023-04-25,2239716530.0
2023-04-26,3528633795.0
2023-04-27,3340390594.0
2023-04-28,1861667701.0
2023-04-29,1226107123.0
2023-04-30,1836820545.0
2023-05-01,2434321530.0
2023-05-02,2145681983.0
2023-05-03,2377135638.0
2023-05-04,1954295842.0
2023-05-05,3360523796.0
2023-05-06,3221602925.0
2023-05-07,1987237437.0
2023-05-08,3322113562.0
2023-05-09,2073497751.0
2023-05-10,2904130420.0
