activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300B0HNWBV7RX2661,11244,CA,06059,06059032044,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,255000.0,61.42300,8.000,NA,3,NA,0,NA,NA,NA,300,NA,6,2,1,2,1,1765000,1,1,3,5,1,NA,310,47,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5588,24.18,129000,215,1787,2044,30
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059099235,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,875000.0,60.345,7.125,0.242,2,7626.00,NA,3005.00,1610.00,108.26,360,NA,NA,2,2,2,2,1455000,1,1,3,5,1,NA,452,49,3,9,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,2,1,2,2,35-44,55-64,No,Yes,1,1,1,,,,,10,,,,5314,42.62,129000,104,1389,1941,47
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059075201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,2,185000.0,38.710,6.125,-0.590,2,6677.43,NA,3987.00,2592.00,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,67,30%-<36%,1,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5594,98.43,129000,52,642,1039,64
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059042339,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,765000.0,82.518,6.875,0.053,2,9961.86,NA,2845.00,,,360,NA,NA,2,2,2,2,965000,1,1,3,5,1,NA,232,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3364,33.23,129000,114,942,1351,35
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059074103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,705000.0,94.966,6.875,0.482,2,7655.32,NA,3772.20,2377.20,,360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,190,45,2,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4570,96.21,129000,94,804,1134,65
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059110603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,975000.0,75.000,6.875,0.479,2,7899.55,NA,1395.00,,0.60,360,NA,NA,2,2,2,2,1305000,1,3,3,5,1,NA,434,20%-<30%,9,2,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,8556,90.59,129000,51,274,1031,47
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059075100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,745000.0,55.937,8.375,2.020,3,5738.22,NA,1395.00,,,360,12,NA,2,2,2,2,1335000,1,3,3,5,1,NA,NA,<20%,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,9883,83.2,129000,62,847,1429,65
2024,254900RM3T6WAVE6SA24,11244,CA,06059,06059032053,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,665000.0,80.000,7.875,1.183,3,8710.38,NA,4292.40,2897.40,123.60,360,NA,NA,2,2,2,2,825000,1,3,3,5,1,NA,988,30%-<36%,2,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,8242,39.23,129000,153,2385,2493,26
2024,549300Q6TVHCCFZ5R384,11244,CA,06059,06059042116,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1255000.0,NA,5.990,-1.110,2,NA,21171.04,12500.00,NA,NA,360,NA,60,2,2,2,2,1635000,1,1,3,5,1,NA,265,41,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,5973,22.37,129000,130,1461,2485,55
2024,549300NFPC3Y4W3Y7R87,11244,CA,06059,06059042305,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,2,2,505000.0,59.95000,11.250,5.620,2,21512.95,NA,16389.95,,200.00,192,NA,NA,2,1,1,2,2405000,1,1,3,5,1,NA,330,42,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,>74,No,Yes,1,1,6,,,,,10,,,,3397,15.07,129000,217,1117,1645,58
2024,54930015645SYPOM7220,11244,CA,06059,06059032051,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,515000.0,80.00000,6.990,0.325,2,7400.00,NA,3819.00,1929.00,,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,365,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4627,48.65,129000,90,1111,1069,33
2024,54930060G4MDPWHISD89,11244,CA,06059,06059052411,NC,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,1,2,1,1,2,2,2,1155000.0,95.00000,6.250,0.306,2,28675.28,NA,1924.00,,,360,NA,NA,2,2,2,2,1195000,1,1,3,5,1,NA,274,47,9,3,2,,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,3,,,,10,,,,5012,65,129000,110,1030,1366,49
2024,5493000EUC3MM52PJV85,11244,CA,06059,06059086902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,1,1,1,2,2,2,535000.0,49.074,7.490,0.930,2,17305.79,NA,9425.00,,8305.00,360,NA,NA,2,2,2,2,1085000,1,1,3,5,1,NA,0,30%-<36%,7,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,3,2,2,35-44,45-54,No,No,2,1,6,,,,,10,,,,5705,75.3,129000,84,731,1120,47
2024,5493000EUC3MM52PJV85,11244,CA,06059,06059075812,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,71,2,1,1,1,2,2,2,1085000.0,86.111,7.625,1.105,2,25042.48,NA,18987.50,,1494.05,360,NA,NA,2,2,2,2,1265000,1,1,3,5,1,NA,247,49,7,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6200,63.85,129000,76,1001,1440,55
2024,5493000EUC3MM52PJV85,11244,CA,06059,06059001301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,1,1,1,2,2,2,965000.0,75.000,7.750,1.231,2,36579.73,NA,28081.25,9675.00,850.00,360,NA,NA,2,2,2,2,1295000,1,1,3,5,1,NA,433,30%-<36%,7,9,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,2,1,3,3,55-64,55-64,No,No,2,1,6,,,,,10,,,,7755,70.93,129000,81,1668,1793,47
2024,5493000EUC3MM52PJV85,11244,CA,06059,06059052437,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,1975000.0,80.000,7.250,0.576,2,24855.00,NA,15801.00,,6422.00,360,NA,NA,2,2,2,2,2475000,1,1,3,5,1,NA,582,38,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,7679,79.03,129000,127,846,1307,6
2024,5493000EUC3MM52PJV85,11244,CA,06059,06059011712,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,71,2,1,1,1,2,2,2,505000.0,45.455,6.625,0.087,2,17563.39,NA,12725.00,3750.00,67.80,360,NA,NA,2,2,2,2,1105000,1,1,3,5,1,NA,124,49,7,10,2,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4923,75.56,129000,78,801,1073,54
2024,5493000EUC3MM52PJV85,11244,CA,06059,06059075403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,295000.0,51.754,7.500,0.832,2,8724.90,NA,3687.50,2212.50,70.00,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,99,41,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,7707,79.63,129000,70,1518,1697,46
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059032062,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,1,1,2,2,2,1005000.0,33.89800,6.750,-0.125,2,15476.50,NA,5535.00,4140.00,,360,NA,NA,2,2,2,2,2955000,1,1,3,5,1,NA,240,49,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4806,24.51,129000,183,1178,1243,15
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059110011,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,645000.0,85.00000,6.750,0.073,2,11830.00,NA,7838.00,6443.00,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,146,44,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3020,54.34,129000,121,811,1046,0
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059042315,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,755000.0,56.604,NA,NA,3,NA,NA,NA,NA,NA,360,2,NA,2,2,2,2,1325000,1,1,3,5,1,NA,149,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,6,,,,,3,2,2,5,3,4,35-44,9999,No,NA,2,1,1,,,,,1,,,,6118,31.79,129000,112,1689,1901,36
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059042331,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,585000.0,32.133,6.625,-0.473,2,8013.1,NA,1165,NA,348,360,2,NA,2,2,2,2,1805000,1,1,3,5,1,NA,218,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,6,,,,,2,2,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5377,40.06,129000,82,895,1674,32
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059075607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,525000.0,75,7.875,0.945,3,6002.4,NA,2295,NA,70,360,2,NA,2,2,2,2,705000,1,3,3,5,1,NA,378,<20%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,6484,55.85,129000,142,1400,1827,25
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059086306,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,2,1,1,2,2,2,935000.0,96.5,6.125,0.138,2,31759.26,NA,10452,NA,4360.54,360,2,NA,2,2,2,2,955000,1,1,3,5,1,NA,545,<20%,1,9,1,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,35-44,45-54,No,No,2,1,3,,,,,10,,,,3975,78.44,129000,75,557,769,50
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059052419,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,965000.0,74.488,7.5,0.747,2,12050.02,NA,5042.67,0.401,,360,2,NA,2,2,2,2,1295000,1,1,3,5,1,NA,322,36,1,9,2,,,,,3,,,,,2,2,2,,,,,6,,,,,2,2,1,1,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,3413,57.75,129000,194,1002,1089,24
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059075815,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,765000.0,66.652,6.625,-0.181,2,7903.93,NA,2295,NA,70,360,2,NA,2,2,2,2,1155000,1,1,3,5,1,NA,220,30%-<36%,2,1,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,2,,,,,10,,,,5261,59.84,129000,93,1114,1640,56
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059099229,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,655000.0,80,6.625,-0.096,2,8113.6,NA,3733.8,0.23,1545,360,2,NA,2,2,2,2,825000,1,1,3,5,1,NA,149,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,,,,,6,,,,,2,2,2,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6745,58.92,129000,88,1181,1368,44
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059042113,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,3,1,1,2,2,2,1645000.0,100,6.25,-0.58,2,5857,NA,1945,NA,99,360,2,NA,2,2,2,2,1645000,1,1,3,5,1,NA,276,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,6,,,,,2,2,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,4351,23.17,129000,136,1516,1820,49
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059075605,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1645000.0,80,7.375,0.546,2,26158.45,NA,19605,NA,18040,360,2,NA,2,2,2,2,2055000,1,1,3,5,1,NA,585,20%-<30%,1,10,3,,,,,5,,,,,2,4,6,,,,,6,,,,,2,2,3,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5748,41.89,129000,165,1700,2022,34
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059110113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,635000.0,70,6.625,-0.054,3,8011.71,NA,2148.01,0.155,,360,2,NA,2,2,2,2,905000,1,3,3,5,1,NA,496,20%-<30%,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,3,2,1,2,3,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,2745,63.21,129000,108,550,667,49
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059099604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,695000.0,60,6.125,-0.583,2,8529.47,NA,2656.52,0.062,1642.56,360,2,NA,2,2,2,2,1165000,1,1,3,5,1,NA,310,20%-<30%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,2,,,,,10,,,,3597,41.17,129000,104,1139,1314,0
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059021923,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,395000.0,54.444,NA,NA,3,NA,NA,NA,NA,NA,360,2,NA,2,2,2,2,725000,1,3,3,5,1,NA,159,<20%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,4,,,,6697,49.87,129000,140,2075,2489,26
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059021918,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,0,2,1,1,1,2,2,2,745000.0,56.923,5.625,-0.42,2,8360.64,NA,2225,NA,,360,2,NA,2,2,2,2,1305000,1,1,3,5,1,NA,141,48,3,10,2,,,,,5,,,,,2,4,6,,,,,6,,,,,2,2,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5035,51.2,129000,130,1463,1497,41
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059001101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,735000.0,80,6.5,0.452,2,7295.2,NA,2225,NA,,360,2,NA,2,2,2,2,915000,1,1,3,5,1,NA,197,30%-<36%,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,45-54,No,No,2,1,2,,,,,10,,,,4611,64,129000,98,1022,1172,62
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059021923,NC,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,2,1,1,2,2,2,1155000.0,93.443,5.625,0.54,2,30015.07,NA,3055.32,0.169,,360,2,NA,2,2,2,2,1225000,1,1,3,5,1,NA,233,45,1,2,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,3,,,,,10,,,,6697,49.87,129000,140,2075,2489,26
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059076205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,0,2,1,1,1,2,2,2,485000.0,37,6.875,0.553,3,21266.81,NA,14797.31,0.001,,360,2,NA,2,2,2,2,1305000,1,3,3,5,1,NA,0,>60%,1,10,3,,,,,5,,,,,2,4,5,,,,,6,,,,,2,2,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,7297,54.64,129000,98,843,1433,59
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059032039,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,445000.0,59.907,6.125,0.162,2,8080.05,NA,3392.4,0.26,1167.4,360,2,NA,2,2,2,2,745000,1,1,3,5,1,NA,177,20%-<30%,1,10,3,,,,,5,,,,,2,4,6,,,,,6,,,,,2,2,3,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6519,43.15,129000,125,1482,1939,33
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059099239,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1275000.0,75,6.5,0.466,2,9489.47,NA,2225,NA,,360,2,NA,2,2,2,2,1705000,1,1,3,5,1,NA,460,20%-<30%,2,1,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,55-64,55-64,No,No,2,1,6,,,,,10,,,,3792,32.91,129000,147,1105,1322,53
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059011402,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,3,1,1,2,2,2,1215000.0,100,5.75,-0.247,2,50687.16,NA,5372.35,0.25,,360,2,NA,2,2,2,2,1185000,1,1,3,5,1,NA,360,20%-<30%,1,10,2,,,,,5,,,,,2,4,6,,,,,6,,,,,2,2,1,5,2,4,>74,9999,Yes,NA,2,1,1,,,,,10,,,,2473,42.74,129000,115,808,1006,63
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059052428,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,745000.0,90,NA,NA,3,NA,NA,NA,NA,NA,360,2,NA,2,2,2,2,835000,1,1,3,5,1,NA,209,37,1,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,4,,,,7200,43.07,129000,165,2036,2292,31
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,595000.0,75,6.875,0.719,3,15287.58,NA,9693.48,NA,175,360,2,NA,2,2,2,2,795000,1,3,3,5,1,NA,420,<20%,1,1,1,,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,6754,62.45,129000,77,1460,1992,62
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059076001,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,3,1,1,2,2,2,605000.0,90,6.25,-0.139,2,13960.64,NA,2225,NA,,360,2,NA,2,2,2,2,665000,1,1,3,5,1,NA,110,50%-60%,1,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,7901,70.65,129000,63,1290,1522,49
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059062610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,545000.0,74.658,NA,NA,3,NA,NA,NA,NA,NA,360,2,NA,2,2,2,2,735000,1,1,3,5,1,NA,204,20%-<30%,2,2,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,2,,,,,4,,,,11867,52.89,129000,122,1114,303,14
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059032066,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,755000.0,71.429,NA,NA,3,NA,NA,NA,NA,NA,360,2,NA,2,2,2,2,1055000,1,1,3,5,1,NA,284,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,2,,,,,4,,,,8194,36.28,129000,162,1462,1495,6
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059052421,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,805000.0,47.076,6.625,-0.126,2,9096.24,NA,2225,NA,,360,2,NA,2,2,2,2,1705000,1,1,3,5,1,NA,409,20%-<30%,3,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,9631,70.96,129000,158,1898,2540,39
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059062647,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,3,1,1,2,2,2,1345000.0,84.606,6.125,-0.548,2,10055.26,NA,2225,NA,,360,2,NA,2,2,2,2,1585000,1,1,3,5,1,NA,362,30%-<36%,3,3,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,1,,,,,10,,,,4863,42.38,129000,75,1132,1313,45
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059088203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,775000.0,95,NA,NA,3,NA,NA,NA,NA,NA,360,2,NA,2,2,2,2,825000,1,1,3,5,1,NA,165,47,2,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,3,2,1,2,3,2,45-54,45-54,No,No,2,1,1,,,,,1,6,,,5013,82.96,129000,87,676,990,61
2024,5493003V40VGM7YDFM54,11244,CA,06059,06059062610,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,2,1,1,2,2,2,555000.0,74.658,6.25,0.159,2,14610,NA,1095,NA,3709.85,360,2,NA,2,2,2,2,735000,1,1,3,5,1,NA,215,20%-<30%,2,2,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,3,,,,,10,,,,11867,52.89,129000,122,1114,303,14
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042340,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,1145000.0,60.03,7.375,0.799,2,8139.92,NA,2440,NA,4015.18,360,NA,NA,2,2,2,2,1915000,1,1,3,5,1,NA,488,30%-<36%,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2268,78.66,129000,53,369,718,43
