evaluation_scope,asset,label,method,n_rows,label_positive_count,label_positive_rate,average_precision,roc_auc,claim_boundary,top_share,top_n,precision_at_k,recall_at_k,lift_at_k,captured_weak_labels,total_weak_labels
by_asset,USDC,weak_label_3d,transparent_risk_score,1641,14,0.008531383302864107,0.28781879952410877,0.7932654315567653,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.04878048780487805,0.5714285714285714,5.7177700348432055,8,14
by_asset,USDC,weak_label_3d,transparent_risk_score,1641,14,0.008531383302864107,0.28781879952410877,0.7932654315567653,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.024390243902439025,0.5714285714285714,2.8588850174216027,8,14
by_asset,USDT,weak_label_3d,transparent_risk_score,3282,28,0.008531383302864107,0.20226804715987948,0.7518219334445517,Asset-level weak-supervision evaluation is descriptive only.,0.01,33,0.21212121212121213,0.25,24.863636363636363,7,28
by_asset,USDT,weak_label_3d,transparent_risk_score,3282,28,0.008531383302864107,0.20226804715987948,0.7518219334445517,Asset-level weak-supervision evaluation is descriptive only.,0.05,164,0.08536585365853659,0.5,10.006097560975611,14,28
by_asset,USDT,weak_label_3d,transparent_risk_score,3282,28,0.008531383302864107,0.20226804715987948,0.7518219334445517,Asset-level weak-supervision evaluation is descriptive only.,0.1,328,0.04878048780487805,0.5714285714285714,5.7177700348432055,16,28
by_asset,USDT,weak_label_3d,transparent_risk_score,3282,28,0.008531383302864107,0.20226804715987948,0.7518219334445517,Asset-level weak-supervision evaluation is descriptive only.,0.2,656,0.027439024390243903,0.6428571428571429,3.216245644599303,18,28
all_assets,ALL,weak_label_3d,anomaly_ensemble_score,11487,140,0.01218769043266301,0.10859537979228043,0.7312659733850357,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.01,115,0.21739130434782608,0.17857142857142858,17.83695652173913,25,140
all_assets,ALL,weak_label_3d,anomaly_ensemble_score,11487,140,0.01218769043266301,0.10859537979228043,0.7312659733850357,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.05,574,0.08188153310104529,0.3357142857142857,6.718379790940766,47,140
all_assets,ALL,weak_label_3d,anomaly_ensemble_score,11487,140,0.01218769043266301,0.10859537979228043,0.7312659733850357,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.1,1149,0.0557006092254134,0.45714285714285713,4.570234986945169,64,140
all_assets,ALL,weak_label_3d,anomaly_ensemble_score,11487,140,0.01218769043266301,0.10859537979228043,0.7312659733850357,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.2,2297,0.033521985198084456,0.55,2.7504788855028295,77,140
by_asset,BNB,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.10018998686671302,0.7733558696988323,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.21428571428571427,21.977678571428573,3,14
by_asset,BNB,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.10018998686671302,0.7733558696988323,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.04878048780487805,0.2857142857142857,5.7177700348432055,4,14
by_asset,BNB,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.10018998686671302,0.7733558696988323,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.036585365853658534,0.42857142857142855,4.288327526132404,6,14
by_asset,BNB,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.10018998686671302,0.7733558696988323,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.027439024390243903,0.6428571428571429,3.216245644599303,9,14
by_asset,BTC,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.0463177808402659,0.6327077032556485,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.125,0.05714285714285714,5.860714285714286,2,35
by_asset,BTC,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.0463177808402659,0.6327077032556485,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.06097560975609756,0.14285714285714285,2.8588850174216027,5,35
by_asset,BTC,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.0463177808402659,0.6327077032556485,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.06097560975609756,0.2857142857142857,2.8588850174216027,10,35
by_asset,BTC,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.0463177808402659,0.6327077032556485,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.042682926829268296,0.4,2.001219512195122,14,35
by_asset,ETH,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.1239020748734742,0.8013253869418253,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.25,0.11428571428571428,11.721428571428572,4,35
by_asset,ETH,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.1239020748734742,0.8013253869418253,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.15853658536585366,0.37142857142857144,7.433101045296167,13,35
by_asset,ETH,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.1239020748734742,0.8013253869418253,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.0975609756097561,0.45714285714285713,4.574216027874565,16,35
by_asset,ETH,weak_label_3d,anomaly_ensemble_score,1641,35,0.021328458257160267,0.1239020748734742,0.8013253869418253,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.06097560975609756,0.5714285714285714,2.8588850174216027,20,35
by_asset,SOL,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.1313727122650129,0.7709851611203793,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.125,0.14285714285714285,14.651785714285715,2,14
by_asset,SOL,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.1313727122650129,0.7709851611203793,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.04878048780487805,0.2857142857142857,5.7177700348432055,4,14
by_asset,SOL,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.1313727122650129,0.7709851611203793,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.03048780487804878,0.35714285714285715,3.5736062717770034,5,14
by_asset,SOL,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.1313727122650129,0.7709851611203793,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.021341463414634148,0.5,2.501524390243903,7,14
by_asset,USDC,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.16277772034987584,0.7490122047589779,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.125,0.14285714285714285,14.651785714285715,2,14
by_asset,USDC,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.16277772034987584,0.7490122047589779,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.06097560975609756,0.35714285714285715,7.147212543554007,5,14
by_asset,USDC,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.16277772034987584,0.7490122047589779,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.054878048780487805,0.6428571428571429,6.432491289198606,9,14
by_asset,USDC,weak_label_3d,anomaly_ensemble_score,1641,14,0.008531383302864107,0.16277772034987584,0.7490122047589779,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.027439024390243903,0.6428571428571429,3.216245644599303,9,14
by_asset,USDT,weak_label_3d,anomaly_ensemble_score,3282,28,0.008531383302864107,0.33045596610427364,0.7197899288787427,Asset-level weak-supervision evaluation is descriptive only.,0.01,33,0.3939393939393939,0.4642857142857143,46.175324675324674,13,28
by_asset,USDT,weak_label_3d,anomaly_ensemble_score,3282,28,0.008531383302864107,0.33045596610427364,0.7197899288787427,Asset-level weak-supervision evaluation is descriptive only.,0.05,164,0.0975609756097561,0.5714285714285714,11.435540069686411,16,28
by_asset,USDT,weak_label_3d,anomaly_ensemble_score,3282,28,0.008531383302864107,0.33045596610427364,0.7197899288787427,Asset-level weak-supervision evaluation is descriptive only.,0.1,328,0.054878048780487805,0.6428571428571429,6.432491289198606,18,28
by_asset,USDT,weak_label_3d,anomaly_ensemble_score,3282,28,0.008531383302864107,0.33045596610427364,0.7197899288787427,Asset-level weak-supervision evaluation is descriptive only.,0.2,656,0.027439024390243903,0.6428571428571429,3.216245644599303,18,28
all_assets,ALL,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.01,115,0.28695652173913044,0.11,10.987565217391305,33,300
all_assets,ALL,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.05,574,0.13066202090592335,0.25,5.003048780487805,75,300
all_assets,ALL,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
all_assets,ALL,weak_label_7d,weak_supervision_score,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.2,2297,0.04919460165433174,0.37666666666666665,1.8836612973443623,113,300
by_asset,BNB,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,BNB,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,BNB,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.054878048780487805,0.3,3.001829268292683,9,30
by_asset,BNB,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.039634146341463415,0.43333333333333335,2.1679878048780488,13,30
by_asset,BTC,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.25,0.05333333333333334,5.47,4,75
by_asset,BTC,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.14634146341463414,0.16,3.201951219512195,12,75
by_asset,BTC,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.09146341463414634,0.2,2.0012195121951217,15,75
by_asset,BTC,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.09146341463414634,0.4,2.0012195121951217,30,75
by_asset,ETH,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.4375,0.09333333333333334,9.5725,7,75
by_asset,ETH,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.1951219512195122,0.21333333333333335,4.269268292682927,16,75
by_asset,ETH,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.15853658536585366,0.3466666666666667,3.468780487804878,26,75
by_asset,ETH,weak_label_7d,weak_supervision_score,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.11280487804878049,0.49333333333333335,2.468170731707317,37,75
by_asset,SOL,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,SOL,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,SOL,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.08536585365853659,0.4666666666666667,4.669512195121952,14,30
by_asset,SOL,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.07926829268292683,0.8666666666666667,4.3359756097560975,26,30
by_asset,USDC,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.3125,0.16666666666666666,17.09375,5,30
by_asset,USDC,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,USDC,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.04878048780487805,0.26666666666666666,2.6682926829268294,8,30
by_asset,USDC,weak_label_7d,weak_supervision_score,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.03048780487804878,0.3333333333333333,1.6676829268292683,10,30
by_asset,USDT,weak_label_7d,weak_supervision_score,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.01,33,0.2727272727272727,0.15,14.918181818181816,9,60
by_asset,USDT,weak_label_7d,weak_supervision_score,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.05,164,0.1524390243902439,0.4166666666666667,8.338414634146341,25,60
by_asset,USDT,weak_label_7d,weak_supervision_score,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.1,328,0.08536585365853659,0.4666666666666667,4.669512195121952,28,60
by_asset,USDT,weak_label_7d,weak_supervision_score,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.2,656,0.042682926829268296,0.4666666666666667,2.334756097560976,28,60
all_assets,ALL,weak_label_7d,weak_supervision_score_raw,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.01,115,0.28695652173913044,0.11,10.987565217391305,33,300
all_assets,ALL,weak_label_7d,weak_supervision_score_raw,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.05,574,0.13066202090592335,0.25,5.003048780487805,75,300
all_assets,ALL,weak_label_7d,weak_supervision_score_raw,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
all_assets,ALL,weak_label_7d,weak_supervision_score_raw,11487,300,0.026116479498563595,0.0971534705466354,0.6287537618068593,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.2,2297,0.04919460165433174,0.37666666666666665,1.8836612973443623,113,300
by_asset,BNB,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,BNB,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,BNB,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.054878048780487805,0.3,3.001829268292683,9,30
by_asset,BNB,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.061845640540089106,0.6478895096213533,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.039634146341463415,0.43333333333333335,2.1679878048780488,13,30
by_asset,BTC,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.25,0.05333333333333334,5.47,4,75
by_asset,BTC,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.14634146341463414,0.16,3.201951219512195,12,75
by_asset,BTC,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.09146341463414634,0.2,2.0012195121951217,15,75
by_asset,BTC,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.08360534848651258,0.5746785866326097,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.09146341463414634,0.4,2.0012195121951217,30,75
by_asset,ETH,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.4375,0.09333333333333334,9.5725,7,75
by_asset,ETH,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.1951219512195122,0.21333333333333335,4.269268292682927,16,75
by_asset,ETH,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.15853658536585366,0.3466666666666667,3.468780487804878,26,75
by_asset,ETH,weak_label_7d,weak_supervision_score_raw,1641,75,0.04570383912248629,0.1341028889971626,0.6261345253299277,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.11280487804878049,0.49333333333333335,2.468170731707317,37,75
by_asset,SOL,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,SOL,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,SOL,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.08536585365853659,0.4666666666666667,4.669512195121952,14,30
by_asset,SOL,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.06721707955597078,0.6732671218704738,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.07926829268292683,0.8666666666666667,4.3359756097560975,26,30
by_asset,USDC,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.3125,0.16666666666666666,17.09375,5,30
by_asset,USDC,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,USDC,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.04878048780487805,0.26666666666666666,2.6682926829268294,8,30
by_asset,USDC,weak_label_7d,weak_supervision_score_raw,1641,30,0.018281535648994516,0.12955515694194328,0.6007448789571694,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.03048780487804878,0.3333333333333333,1.6676829268292683,10,30
by_asset,USDT,weak_label_7d,weak_supervision_score_raw,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.01,33,0.2727272727272727,0.15,14.918181818181816,9,60
by_asset,USDT,weak_label_7d,weak_supervision_score_raw,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.05,164,0.1524390243902439,0.4166666666666667,8.338414634146341,25,60
by_asset,USDT,weak_label_7d,weak_supervision_score_raw,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.1,328,0.08536585365853659,0.4666666666666667,4.669512195121952,28,60
by_asset,USDT,weak_label_7d,weak_supervision_score_raw,3282,60,0.018281535648994516,0.16169802131407687,0.685397268777157,Asset-level weak-supervision evaluation is descriptive only.,0.2,656,0.042682926829268296,0.4666666666666667,2.334756097560976,28,60
all_assets,ALL,weak_label_7d,lf_vote_count,11487,300,0.026116479498563595,0.0947866470219137,0.6283331843508836,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.01,115,0.2782608695652174,0.10666666666666667,10.654608695652174,32,300
all_assets,ALL,weak_label_7d,lf_vote_count,11487,300,0.026116479498563595,0.0947866470219137,0.6283331843508836,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.05,574,0.13066202090592335,0.25,5.003048780487805,75,300
all_assets,ALL,weak_label_7d,lf_vote_count,11487,300,0.026116479498563595,0.0947866470219137,0.6283331843508836,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.1,1149,0.08877284595300261,0.34,3.39911227154047,102,300
all_assets,ALL,weak_label_7d,lf_vote_count,11487,300,0.026116479498563595,0.0947866470219137,0.6283331843508836,"Weak-supervision model is evaluated against event-window weak labels, not verified fraud ground truth.",0.2,2297,0.053112755768393555,0.4066666666666667,2.0336874183717892,122,300
by_asset,BNB,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.061558966934455256,0.6517277053589903,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,BNB,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.061558966934455256,0.6517277053589903,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.0975609756097561,0.26666666666666666,5.336585365853659,8,30
by_asset,BNB,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.061558966934455256,0.6517277053589903,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.06097560975609756,0.3333333333333333,3.3353658536585367,10,30
by_asset,BNB,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.061558966934455256,0.6517277053589903,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.039634146341463415,0.43333333333333335,2.1679878048780488,13,30
by_asset,BTC,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.08308531548948102,0.5746062154108131,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.25,0.05333333333333334,5.47,4,75
by_asset,BTC,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.08308531548948102,0.5746062154108131,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.14634146341463414,0.16,3.201951219512195,12,75
by_asset,BTC,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.08308531548948102,0.5746062154108131,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.07926829268292683,0.17333333333333334,1.734390243902439,13,75
by_asset,BTC,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.08308531548948102,0.5746062154108131,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.10975609756097561,0.48,2.4014634146341463,36,75
by_asset,ETH,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.1268308691548412,0.6243380161770967,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.375,0.08,8.205,6,75
by_asset,ETH,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.1268308691548412,0.6243380161770967,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.2073170731707317,0.22666666666666666,4.53609756097561,17,75
by_asset,ETH,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.1268308691548412,0.6243380161770967,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.13414634146341464,0.29333333333333333,2.9351219512195126,22,75
by_asset,ETH,weak_label_7d,lf_vote_count,1641,75,0.04570383912248629,0.1268308691548412,0.6243380161770967,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.11280487804878049,0.49333333333333335,2.468170731707317,37,75
by_asset,SOL,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.06397003868458476,0.6709186840471757,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,SOL,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.06397003868458476,0.6709186840471757,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.06097560975609756,0.16666666666666666,3.3353658536585367,5,30
by_asset,SOL,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.06397003868458476,0.6709186840471757,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.07317073170731707,0.4,4.0024390243902435,12,30
by_asset,SOL,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.06397003868458476,0.6709186840471757,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.07926829268292683,0.8666666666666667,4.3359756097560975,26,30
by_asset,USDC,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.13106595411627658,0.6049037864680322,Asset-level weak-supervision evaluation is descriptive only.,0.01,16,0.25,0.13333333333333333,13.674999999999999,4,30
by_asset,USDC,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.13106595411627658,0.6049037864680322,Asset-level weak-supervision evaluation is descriptive only.,0.05,82,0.0975609756097561,0.26666666666666666,5.336585365853659,8,30
by_asset,USDC,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.13106595411627658,0.6049037864680322,Asset-level weak-supervision evaluation is descriptive only.,0.1,164,0.06097560975609756,0.3333333333333333,3.3353658536585367,10,30
by_asset,USDC,weak_label_7d,lf_vote_count,1641,30,0.018281535648994516,0.13106595411627658,0.6049037864680322,Asset-level weak-supervision evaluation is descriptive only.,0.2,328,0.03048780487804878,0.3333333333333333,1.6676829268292683,10,30
by_asset,USDT,weak_label_7d,lf_vote_count,3282,60,0.018281535648994516,0.15898144038176626,0.6844920339333747,Asset-level weak-supervision evaluation is descriptive only.,0.01,33,0.30303030303030304,0.16666666666666666,16.575757575757574,10,60
by_asset,USDT,weak_label_7d,lf_vote_count,3282,60,0.018281535648994516,0.15898144038176626,0.6844920339333747,Asset-level weak-supervision evaluation is descriptive only.,0.05,164,0.15853658536585366,0.43333333333333335,8.671951219512195,26,60
by_asset,USDT,weak_label_7d,lf_vote_count,3282,60,0.018281535648994516,0.15898144038176626,0.6844920339333747,Asset-level weak-supervision evaluation is descriptive only.,0.1,328,0.07926829268292683,0.43333333333333335,4.3359756097560975,26,60
by_asset,USDT,weak_label_7d,lf_vote_count,3282,60,0.018281535648994516,0.15898144038176626,0.6844920339333747,Asset-level weak-supervision evaluation is descriptive only.,0.2,656,0.042682926829268296,0.4666666666666667,2.334756097560976,28,60
