date,asset,weak_supervision_score,weak_supervision_score_raw,lf_vote_count,weak_supervision_alert_top5,transparent_risk_score,anomaly_ensemble_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,lf_transparent_top5,lf_anomaly_top5,lf_return_volume_joint,lf_range_drawdown_joint,lf_stablecoin_depeg,lf_defi_context_shock,lf_multimethod_consensus,claim_boundary
2022-01-21,SOL,99.80847915034387,0.8500000000000001,6,1,99.721424218682,0.9896404631322364,0,0,,,,-0.1276064305684263,2.3133087204436404,3.0705718592300126,-0.4345169563051548,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-08-05,BNB,99.80847915034387,0.8500000000000001,6,1,99.74754069818054,0.9963436928702012,0,0,,,,-0.0674339144007571,4.405220782524666,4.292596979732654,-0.2280036569300649,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-19,BTC,99.80847915034387,0.8500000000000001,6,1,99.93906154783669,1.0,0,0,,,,-0.1481070763518861,2.8466154526301017,4.478238457004,-0.3707472023447685,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-05-09,ETH,99.80847915034387,0.8500000000000001,6,1,99.40802646469923,0.9622181596587448,1,1,E001,stablecoin_depeg,high,-0.1143532145756758,2.542621634148683,3.2032949933108577,-0.300895566497745,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-09,ETH,99.80847915034387,0.8500000000000001,6,1,99.38190998520066,0.9987812309567335,1,1,E002,exchange_failure,high,-0.1918441498664274,1.9995941719953072,3.262136155194511,-0.3312417333594032,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-09,BTC,99.80847915034387,0.8500000000000001,6,1,99.73012971184818,0.9951249238269348,1,1,E002,exchange_failure,high,-0.1548895481701482,2.1558592146957043,3.702687413908257,-0.2538171056328967,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-09,BNB,99.80847915034387,0.8500000000000001,6,1,99.66919125968488,0.9951249238269348,1,1,E002,exchange_failure,high,-0.2053704946002081,1.9045699603061612,3.476423651300757,-0.2470419836482454,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-19,ETH,99.80847915034387,0.8500000000000001,6,1,99.5647253416906,0.9829372333942716,0,0,,,,-0.3174590304840619,2.162798813052752,4.945660362792582,-0.4097252122986823,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-08-05,ETH,99.80847915034387,0.8500000000000001,6,1,99.53860886219204,0.9835466179159048,0,0,,,,-0.1055891561296604,3.6619253702837433,4.566498768187089,-0.3165179661155481,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-10,USDT,99.80847915034387,0.8500000000000001,6,1,99.8520066161748,0.994210847044485,0,0,,,,-0.0007663917515725,1.5713010431474863,5.277570570814031,-0.0023905000224063,0.0021650195121764,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-10,USDT,99.80847915034387,0.8500000000000001,6,1,99.860712109341,0.9945155393053016,0,0,,,,-0.0007663917515725,1.5713010431474863,5.277570570814031,-0.0023905000224063,0.0021650195121764,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-19,BNB,99.80847915034387,0.8500000000000001,6,1,99.84330112300862,1.0,0,0,,,,-0.4044500874670103,1.795887468724866,4.893610078136581,-0.498248528870842,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-05-12,USDT,99.80847915034387,0.8500000000000001,6,1,99.90423957517194,0.9969530773918344,1,1,E001,stablecoin_depeg,high,0.0017426792257216,2.050687145807687,5.251685977167206,-0.0027340781033746,0.00239098072052,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-19,SOL,99.80847915034387,0.8500000000000001,6,1,99.81718464351006,0.9987812309567335,0,0,,,,-0.4653547338509138,2.132305702661152,4.836612177591474,-0.3720876760787523,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-06-10,BNB,99.80847915034387,0.8500000000000001,6,1,99.79106816401148,0.9823278488726388,0,1,E004,regulatory_action,medium,-0.0865958510066464,2.5591368324763706,3.009060602514035,-0.239224097958429,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-03-11,USDT,99.80847915034387,0.8500000000000001,6,1,98.9292243405589,0.9998476538695916,1,1,E003,stablecoin_depeg,high,0.004618179100107,1.9305533120565168,5.236116456733806,0.0,0.0076899528503417,1,1,1,0,1,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-08-05,BTC,99.80847915034387,0.8500000000000001,6,1,99.73883520501435,0.9945155393053016,0,0,,,,-0.0736319858212013,3.539956139026128,4.567495999591928,-0.2089843810359251,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-03-11,USDT,99.80847915034387,0.8500000000000001,6,1,98.9205188473927,0.9992382693479586,1,1,E003,stablecoin_depeg,high,0.004618179100107,1.9305533120565168,5.236116456733806,0.0,0.0076899528503417,1,1,1,0,1,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-08,SOL,99.80847915034387,0.8500000000000001,6,1,99.77365717767913,0.9975624619134674,1,1,E002,exchange_failure,high,-0.2034138166526937,3.334917829728622,4.567169321921082,-0.3430589927872434,0.0,1,1,1,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
