check_family,score_family,label,method,n_rows,label_positive_count,label_positive_rate,average_precision,roc_auc,claim_boundary,top_share,top_n,precision_at_k,recall_at_k,lift_at_k,captured_weak_labels,total_weak_labels
placebo,ablation,placebo_7d_shift_plus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020354267228242972,0.3852233217437818,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.0060949063996517195,0.05185185185185185,0.2593044067140715,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.021006452107677355,0.4655973571860172,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.021006452107677355,0.4655973571860172,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.013937282229965157,0.02962962962962963,0.5929539295392954,8,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.021006452107677355,0.4655973571860172,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.014795474325500435,0.06296296296296296,0.6294652354704574,17,270
placebo,ablation,placebo_7d_shift_plus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.021006452107677355,0.4655973571860172,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.01828471919895516,0.15555555555555556,0.7779132201422145,42,270
placebo,ablation,placebo_7d_shift_plus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_plus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.014795474325500435,0.06296296296296296,0.6294652354704574,17,270
placebo,ablation,placebo_7d_shift_plus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.011754462342185459,0.1,0.5000870700914236,27,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.023701146615354055,0.48434981294926027,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.023701146615354055,0.48434981294926027,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.02613240418118467,0.05555555555555555,1.1117886178861789,15,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.023701146615354055,0.48434981294926027,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.019147084421235857,0.08148148148148149,0.8146020694323567,22,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.023701146615354055,0.48434981294926027,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.0174140182847192,0.14814814814814814,0.7408697334687757,40,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_defi_context_lf,11487,270,0.023504831548707233,0.023601885571513867,0.4889598790196098,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_defi_context_lf,11487,270,0.023504831548707233,0.023601885571513867,0.4889598790196098,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_defi_context_lf,11487,270,0.023504831548707233,0.023601885571513867,0.4889598790196098,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_defi_context_lf,11487,270,0.023504831548707233,0.023601885571513867,0.4889598790196098,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.00914235959947758,0.07777777777777778,0.38895661007110727,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_multimethod_consensus_lf,11487,270,0.023504831548707233,0.02345263701440822,0.4807790093739991,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_multimethod_consensus_lf,11487,270,0.023504831548707233,0.02345263701440822,0.4807790093739991,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.027874564459930314,0.05925925925925926,1.1859078590785908,16,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_multimethod_consensus_lf,11487,270,0.023504831548707233,0.02345263701440822,0.4807790093739991,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_multimethod_consensus_lf,11487,270,0.023504831548707233,0.02345263701440822,0.4807790093739991,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.012625163256421419,0.10740740740740741,0.5371305567648624,29,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_range_drawdown_lf,11487,270,0.023504831548707233,0.02366922151945855,0.4806390102324844,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_range_drawdown_lf,11487,270,0.023504831548707233,0.02366922151945855,0.4806390102324844,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.027874564459930314,0.05925925925925926,1.1859078590785908,16,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_range_drawdown_lf,11487,270,0.023504831548707233,0.02366922151945855,0.4806390102324844,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_range_drawdown_lf,11487,270,0.023504831548707233,0.02366922151945855,0.4806390102324844,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.012625163256421419,0.10740740740740741,0.5371305567648624,29,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_return_volume_lf,11487,270,0.023504831548707233,0.023488759216773715,0.48234029696987707,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.034782608695652174,0.014814814814814815,1.4798067632850243,4,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_return_volume_lf,11487,270,0.023504831548707233,0.023488759216773715,0.48234029696987707,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_return_volume_lf,11487,270,0.023504831548707233,0.023488759216773715,0.48234029696987707,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_return_volume_lf,11487,270,0.023504831548707233,0.023488759216773715,0.48234029696987707,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.01697866782760122,0.14444444444444443,0.7223479901320564,39,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_stablecoin_lf,11487,270,0.023504831548707233,0.0235138475286553,0.4791913068457599,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_stablecoin_lf,11487,270,0.023504831548707233,0.0235138475286553,0.4791913068457599,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_stablecoin_lf,11487,270,0.023504831548707233,0.0235138475286553,0.4791913068457599,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_stablecoin_lf,11487,270,0.023504831548707233,0.0235138475286553,0.4791913068457599,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.012625163256421419,0.10740740740740741,0.5371305567648624,29,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_transparent_lf,11487,270,0.023504831548707233,0.02309550633781226,0.47950845112742235,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_transparent_lf,11487,270,0.023504831548707233,0.02309550633781226,0.47950845112742235,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.020905923344947737,0.044444444444444446,0.8894308943089432,12,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_transparent_lf,11487,270,0.023504831548707233,0.02309550633781226,0.47950845112742235,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_drop_transparent_lf,11487,270,0.023504831548707233,0.02309550633781226,0.47950845112742235,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.01567261645624728,0.13333333333333333,0.6667827601218982,36,270
placebo,ablation,placebo_7d_shift_plus_90,score_market_only_lfs,11487,270,0.023504831548707233,0.023603334594872124,0.4889631808861549,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,ablation,placebo_7d_shift_plus_90,score_market_only_lfs,11487,270,0.023504831548707233,0.023603334594872124,0.4889631808861549,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_plus_90,score_market_only_lfs,11487,270,0.023504831548707233,0.023603334594872124,0.4889631808861549,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,ablation,placebo_7d_shift_plus_90,score_market_only_lfs,11487,270,0.023504831548707233,0.023603334594872124,0.4889631808861549,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.00914235959947758,0.07777777777777778,0.38895661007110727,21,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,transparent_risk_score,11487,270,0.023504831548707233,0.021252579726543114,0.4354187922432551,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,transparent_risk_score,11487,270,0.023504831548707233,0.021252579726543114,0.4354187922432551,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.027874564459930314,0.05925925925925926,1.1859078590785908,16,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,transparent_risk_score,11487,270,0.023504831548707233,0.021252579726543114,0.4354187922432551,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.022628372497824196,0.0962962962962963,0.9627115366018761,26,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,transparent_risk_score,11487,270,0.023504831548707233,0.021252579726543114,0.4354187922432551,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.02220287331301698,0.18888888888888888,0.9446089101726891,51,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,weak_supervision_score,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,weak_supervision_score,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,weak_supervision_score,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.018276762402088774,0.07777777777777778,0.7775747026399769,21,270
placebo,benchmark_existing_score,placebo_7d_shift_plus_90,weak_supervision_score,11487,270,0.023504831548707233,0.023507886312328724,0.4791870144192512,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.012625163256421419,0.10740740740740741,0.5371305567648624,29,270
placebo,benchmark_existing_score,placebo_7d_shift_minus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.02212710915747348,0.48438580329460246,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.017391304347826087,0.007407407407407408,0.7399033816425121,2,270
placebo,benchmark_existing_score,placebo_7d_shift_minus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.02212710915747348,0.48438580329460246,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.017421602787456445,0.037037037037037035,0.7411924119241192,10,270
placebo,benchmark_existing_score,placebo_7d_shift_minus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.02212710915747348,0.48438580329460246,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.020887728459530026,0.08888888888888889,0.8886568030171164,24,270
placebo,benchmark_existing_score,placebo_7d_shift_minus_90,anomaly_ensemble_score,11487,270,0.023504831548707233,0.02212710915747348,0.48438580329460246,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.02133217239878102,0.1814814814814815,0.9075654234992503,49,270
placebo,ablation,placebo_7d_shift_minus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.02278371271497258,0.4796144410435219,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_minus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.02278371271497258,0.4796144410435219,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0156794425087108,0.03333333333333333,0.6670731707317074,9,270
placebo,ablation,placebo_7d_shift_minus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.02278371271497258,0.4796144410435219,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.019147084421235857,0.08148148148148149,0.8146020694323567,22,270
placebo,ablation,placebo_7d_shift_minus_90,score_baseline_all_lfs,11487,270,0.023504831548707233,0.02278371271497258,0.4796144410435219,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.013060513713539399,0.1111111111111111,0.5556523001015818,30,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.01849476040306437,0.38925275458216524,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.01849476040306437,0.38925275458216524,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.012195121951219513,0.025925925925925925,0.5188346883468835,7,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.01849476040306437,0.38925275458216524,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.011314186248912098,0.04814814814814815,0.48135576830093807,13,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_chain_tvl_context,11487,270,0.023504831548707233,0.01849476040306437,0.38925275458216524,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.01697866782760122,0.14444444444444443,0.7223479901320564,39,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.022022346491586277,0.45844155200935083,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.022022346491586277,0.45844155200935083,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.02613240418118467,0.05555555555555555,1.1117886178861789,15,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.022022346491586277,0.45844155200935083,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.015665796344647518,0.06666666666666667,0.6664926022628372,18,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_defi_volume_context,11487,270,0.023504831548707233,0.022022346491586277,0.45844155200935083,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.015237265999129298,0.12962962962962962,0.6482610167851788,35,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.02144529373752628,0.4864220643930014,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.02144529373752628,0.4864220643930014,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0017421602787456446,0.003703703703703704,0.07411924119241192,1,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.02144529373752628,0.4864220643930014,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.0034812880765883376,0.014814814814814815,0.1481094671695194,4,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_drawdown_stress,11487,270,0.023504831548707233,0.02144529373752628,0.4864220643930014,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.011754462342185459,0.1,0.5000870700914236,27,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.022841658433370104,0.4756845594814748,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.022841658433370104,0.4756845594814748,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.029616724738675958,0.06296296296296296,1.2600271002710028,17,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.022841658433370104,0.4756845594814748,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.02349869451697128,0.1,0.9997389033942559,27,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_intraday_instability,11487,270,0.023504831548707233,0.022841658433370104,0.4756845594814748,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.02002612102742708,0.17037037037037037,0.8520001934890921,46,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_return_shock,11487,270,0.023504831548707233,0.022439887750382952,0.47937356987905266,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_return_shock,11487,270,0.023504831548707233,0.022439887750382952,0.47937356987905266,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.024390243902439025,0.05185185185185185,1.037669376693767,14,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_return_shock,11487,270,0.023504831548707233,0.022439887750382952,0.47937356987905266,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.019147084421235857,0.08148148148148149,0.8146020694323567,22,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_return_shock,11487,270,0.023504831548707233,0.022439887750382952,0.47937356987905266,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.02089682194166304,0.17777777777777778,0.8890436801625309,48,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020767467887097896,0.39045430381794827,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020767467887097896,0.39045430381794827,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.003484320557491289,0.007407407407407408,0.14823848238482384,2,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020767467887097896,0.39045430381794827,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.013054830287206266,0.05555555555555555,0.5554105018856977,15,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_stablecoin_peg_stress,11487,270,0.023504831548707233,0.020767467887097896,0.39045430381794827,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.011319111885067479,0.0962962962962963,0.4815653267547042,26,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.02073859959368179,0.4265932331547023,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.0,0.0,0.0,0,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.02073859959368179,0.4265932331547023,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.0156794425087108,0.03333333333333333,0.6670731707317074,9,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.02073859959368179,0.4265932331547023,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.014795474325500435,0.06296296296296296,0.6294652354704574,17,270
placebo,ablation,placebo_7d_shift_minus_90,score_component_volume_shock,11487,270,0.023504831548707233,0.02073859959368179,0.4265932331547023,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.014366565084893338,0.12222222222222222,0.61121753011174,33,270
placebo,ablation,placebo_7d_shift_minus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.034782608695652174,0.014814814814814815,1.4798067632850243,4,270
placebo,ablation,placebo_7d_shift_minus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.017421602787456445,0.037037037037037035,0.7411924119241192,10,270
placebo,ablation,placebo_7d_shift_minus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.014795474325500435,0.06296296296296296,0.6294652354704574,17,270
placebo,ablation,placebo_7d_shift_minus_90,score_context_only_lfs,11487,270,0.023504831548707233,0.0231249700335492,0.4888423325706021,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.007400957771005659,0.06296296296296296,0.3148696367242297,17,270
placebo,ablation,placebo_7d_shift_minus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.022877590826545634,0.4795356915264199,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
placebo,ablation,placebo_7d_shift_minus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.022877590826545634,0.4795356915264199,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.05,574,0.017421602787456445,0.037037037037037035,0.7411924119241192,10,270
placebo,ablation,placebo_7d_shift_minus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.022877590826545634,0.4795356915264199,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.1,1149,0.014795474325500435,0.06296296296296296,0.6294652354704574,17,270
placebo,ablation,placebo_7d_shift_minus_90,score_drop_anomaly_lf,11487,270,0.023504831548707233,0.022877590826545634,0.4795356915264199,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.2,2297,0.0108837614279495,0.09259259259259259,0.46304358341798485,25,270
placebo,ablation,placebo_7d_shift_minus_90,score_drop_defi_context_lf,11487,270,0.023504831548707233,0.02293943200326979,0.48937657457760875,"Ablation, placebo, and sensitivity checks evaluate robustness against weak labels, not verified fraud ground truth.",0.01,115,0.008695652173913044,0.003703703703703704,0.36995169082125606,1,270
