date,asset,anomaly_ensemble_score,isolation_forest_score,lof_score,robust_z_score,transparent_risk_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,rolling_vol_7d,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,claim_boundary
2023-04-15,ETH,0.9932967702620353,0.9536867763558805,0.9884216940889702,0.8976234003656307,1.7323931400713852,0,0,,,,-0.0043721946356809,0.0223957581572339,-0.4787181880766012,-1.4811924824845146,-0.0043626505073766,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-03,USDC,0.9932967702620353,0.9792809262644728,0.9975624619134674,0.9792809262644728,86.61965700356924,0,0,,,,0.0024372221175925,0.001221646427965,-0.1435095849250402,2.2839373718063403,0.0,0.0027910470962524,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-03,USDT,0.9931444241316271,0.9821755027422303,0.9646556977452773,0.9663315051797684,97.7800992426221,0,0,,,,0.0025044148514841,0.0011818561319937,1.417573844537043,2.430081913458773,0.0,0.0030850172042848,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-03-19,USDT,0.9931444241316271,0.988878732480195,0.9628275441803779,0.9614564290067033,81.2048402542004,0,0,,,,0.0017040468204807,0.0010948485885613,-1.119398784138976,2.76548886651933,0.0,0.0026320219039916,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-05-21,BNB,0.9929920780012188,0.9841560024375381,0.9792809262644728,0.9896404631322364,99.23391660137548,0,0,,,,-0.1875616465900602,0.1736358206521432,0.8997074441387823,2.1904240883007255,-0.5170874460995476,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-05-22,BNB,0.9929920780012188,0.9664838513101767,0.9914686166971359,0.9951249238269348,77.49630016540438,0,0,,,,-0.0856778715853643,0.1734452430195032,-0.7124058230983351,0.2448599210347421,-0.5567394625383274,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-02-28,BTC,0.9926873857404022,0.9951249238269348,0.9512492382693479,0.9786715417428398,92.51327587707844,0,0,,,,0.0906952929770419,0.0378701601191388,2.8723949194294165,3.7803824908539294,0.0,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-06-05,SOL,0.9926873857404022,0.992078001218769,0.9616087751371115,0.9939061547836685,99.27744406720642,0,0,,,,-0.0833017814317944,0.0424519859600685,2.163376489447274,3.957675642501418,-0.0809902182609517,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-10-23,ETH,0.9926873857404022,0.9390615478366849,0.9524680073126143,0.9384521633150518,51.62357447549404,0,0,,,,0.0367124762446655,0.0198793410744757,-0.0478081001745624,0.9970589503918982,0.0,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-05-13,USDC,0.9926873857404022,0.9634369287020109,0.9835466179159049,0.997867154174284,74.2404457212501,0,0,,,,-0.0002730596620135,0.0001279339092465,2.3153014246537342,-0.297656438620868,-0.0105611824475573,0.0001760125160216,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-03-19,USDT,0.9925350396099939,0.988878732480195,0.9625228519195612,0.9614564290067033,81.19613476103422,0,0,,,,0.0017040468204807,0.0010948485885613,-1.119398784138976,2.76548886651933,0.0,0.0026320219039916,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-03,USDT,0.9925350396099939,0.9821755027422303,0.9643510054844607,0.9663315051797684,97.77139374945592,0,0,,,,0.0025044148514841,0.0011818561319937,1.417573844537043,2.430081913458773,0.0,0.0030850172042848,"Anomaly top alerts are review candidates, not confirmed fraud cases."
